tile_id,category,year,path,thumb,lon,lat,epsg,x0,y0,x1,y1,smod_code,crop_frac,built_frac,open_frac,water_frac,valid_fraction,ndvi_mean,ndbi_mean,n_scenes,mean_scene_cloud_pct,bands,downloaded_utc
32643_251_1138,agriculture,2021,india_tiles/tiles/agriculture/32643_251_1138_2021.tif,,76.43084289475208,26.347855827403837,32643,642560,2913280,645120,2915840,12,0.8501,0.0355,0.1024,0.0002,1.0,0.3497,-0.0039,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:04+00:00
32644_275_1097,urban_areas,2025,india_tiles/tiles/urban_areas/32644_275_1097_2025.tif,india_tiles/thumbs/32644_275_1097.jpg,83.04125117152094,25.396384020214608,32644,704000,2808320,706560,2810880,21,0.5288,0.1599,0.1518,0,1.0,0.4005,-0.061,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:05+00:00
32644_88_1001,agriculture,2025,india_tiles/tiles/agriculture/32644_88_1001_2025.tif,india_tiles/thumbs/32644_88_1001.jpg,78.32120315022834,23.15090556419828,32644,225280,2562560,227840,2565120,11,0.7576,0.0002,0.1394,0,1.0,0.4054,-0.041,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:05+00:00
32643_303_558,city_structures,2025,india_tiles/tiles/city_structures/32643_303_558_2025.tif,india_tiles/thumbs/32643_303_558.jpg,77.54307134253095,12.921660369070272,32643,775680,1428480,778240,1431040,30,0.0021,0.9386,0.0025,0,1.0,0.2101,0.0155,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:05+00:00
32642_235_1176,open_land,2025,india_tiles/tiles/open_land/32642_235_1176_2025.tif,india_tiles/thumbs/32642_235_1176.jpg,70.04651768325715,27.217717849355648,32642,601600,3010560,604160,3013120,11,0,0,0.9924,0,1.0,0.112,0.0958,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:06+00:00
32644_194_1119,agriculture,2025,india_tiles/tiles/agriculture/32644_194_1119_2025.tif,india_tiles/thumbs/32644_194_1119.jpg,80.97973397154874,25.901227953485307,32644,496640,2864640,499200,2867200,12,0.9181,0.0101,0.027,0,1.0,0.388,-0.0445,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:06+00:00
32643_107_954,agriculture,2021,india_tiles/tiles/agriculture/32643_107_954_2021.tif,,72.81012394316967,22.083561088182556,32643,273920,2442240,276480,2444800,12,0.8981,0.002,0.0254,0.0006,1.0,0.3745,0.0151,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:06+00:00
32643_228_974,agriculture,2025,india_tiles/tiles/agriculture/32643_228_974_2025.tif,india_tiles/thumbs/32643_228_974.jpg,75.83275457841285,22.550137018317038,32643,583680,2493440,586240,2496000,11,0.9202,0.0278,0.0182,0.0112,1.0,0.4404,-0.1681,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:06+00:00
32645_246_1027,urban_areas,2025,india_tiles/tiles/urban_areas/32645_246_1027_2025.tif,india_tiles/thumbs/32645_246_1027.jpg,88.2773356879218,23.769431650922847,32645,629760,2629120,632320,2631680,23,0.3655,0.1433,0.0101,0.0007,1.0,0.5089,-0.0911,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:06+00:00
32643_197_1007,city_structures,2025,india_tiles/tiles/city_structures/32643_197_1007_2025.tif,india_tiles/thumbs/32643_197_1007.jpg,75.04792551665844,23.317966403032987,32643,504320,2577920,506880,2580480,30,0.2589,0.4807,0.1451,0.0002,1.0,0.3108,-0.0144,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:06+00:00
32643_130_1162,agriculture,2021,india_tiles/tiles/agriculture/32643_130_1162_2021.tif,,73.33528407088455,26.88805468005101,32643,332800,2974720,335360,2977280,12,0.9776,0.0027,0.0075,0,1.0,0.2411,0.0544,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:06+00:00
32643_182_1297,agriculture,2025,india_tiles/tiles/agriculture/32643_182_1297_2025.tif,india_tiles/thumbs/32643_182_1297.jpg,74.6622855729806,30.014065725952097,32643,465920,3320320,468480,3322880,11,0.9408,0.0331,0.0056,0,1.0,0.4867,-0.1925,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:07+00:00
32642_307_990,agriculture,2025,india_tiles/tiles/agriculture/32642_307_990_2025.tif,india_tiles/thumbs/32642_307_990.jpg,71.79624899815356,22.90046252544007,32642,785920,2534400,788480,2536960,11,0.9311,0.0037,0.0056,0.0002,1.0,0.3742,0.035,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:07+00:00
32644_162_926,city_structures,2025,india_tiles/tiles/city_structures/32644_162_926_2025.tif,india_tiles/thumbs/32644_162_926.jpg,80.19178541289493,21.442972787245058,32644,414720,2370560,417280,2373120,30,0.3003,0.484,0.1072,0.0079,1.0,0.283,0.0694,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:07+00:00
32644_286_769,city_structures,2025,india_tiles/tiles/city_structures/32644_286_769_2025.tif,india_tiles/thumbs/32644_286_769.jpg,83.20680131940998,17.793612146837543,32644,732160,1968640,734720,1971200,30,0.1358,0.5028,0.0574,0.0024,1.0,0.4094,-0.0391,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:07+00:00
32643_299_773,city_structures,2025,india_tiles/tiles/city_structures/32643_299_773_2025.tif,india_tiles/thumbs/32643_299_773.jpg,77.52553937158503,17.89251067347207,32643,765440,1978880,768000,1981440,30,0.2379,0.5497,0.114,0,1.0,0.2711,0.0596,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:07+00:00
32644_83_755,city_structures,2025,india_tiles/tiles/city_structures/32644_83_755_2025.tif,india_tiles/thumbs/32644_83_755.jpg,78.31536355786625,17.464100562240073,32644,212480,1932800,215040,1935360,30,0.1419,0.4385,0.1711,0.0173,1.0,0.3171,0.008,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:08+00:00
32643_226_1040,urban_areas,2021,india_tiles/tiles/urban_areas/32643_226_1040_2021.tif,,75.79775238852609,24.08748605296866,32643,578560,2662400,581120,2664960,22,0.417,0.1905,0.3885,0.0011,1.0,0.2146,0.1001,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:08+00:00
32643_226_1176,open_land,2025,india_tiles/tiles/open_land/32643_226_1176_2025.tif,india_tiles/thumbs/32643_226_1176.jpg,75.80101917332544,27.22617559489581,32643,578560,3010560,581120,3013120,12,0.113,0.0211,0.7352,0,1.0,0.3485,0.0582,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:08+00:00
32644_97_896,city_structures,2025,india_tiles/tiles/city_structures/32644_97_896_2025.tif,india_tiles/thumbs/32644_97_896.jpg,78.60158453299589,20.72877264340438,32644,248320,2293760,250880,2296320,30,0.0553,0.849,0.0373,0.0004,1.0,0.2502,0.0216,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:08+00:00
32646_183_1158,urban_areas,2025,india_tiles/tiles/urban_areas/32646_183_1158_2025.tif,india_tiles/thumbs/32646_183_1158.jpg,92.70276226642768,26.81203052354315,32646,468480,2964480,471040,2967040,21,0.128,0.134,0.0262,0.0004,1.0,0.598,-0.0988,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:08+00:00
32643_184_920,agriculture,2025,india_tiles/tiles/agriculture/32643_184_920_2025.tif,india_tiles/thumbs/32643_184_920.jpg,74.73650889145406,21.30999895483923,32643,471040,2355200,473600,2357760,11,0.9988,0.0003,0,0,1.0,0.389,-0.0181,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:08+00:00
32644_70_418,urban_areas,2025,india_tiles/tiles/urban_areas/32644_70_418_2025.tif,india_tiles/thumbs/32644_70_418.jpg,78.07911282825724,9.670250371824146,32644,179200,1070080,181760,1072640,21,0.5789,0.1303,0.0945,0,1.0,0.3723,0.0206,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:09+00:00
32643_309_1138,open_land,2025,india_tiles/tiles/open_land/32643_309_1138_2025.tif,india_tiles/thumbs/32643_309_1138.jpg,77.92945282916027,26.330990141089785,32643,791040,2913280,793600,2915840,11,0.0133,0,0.9176,0,1.0,0.3853,0.1013,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:09+00:00
32643_272_503,open_land,2025,india_tiles/tiles/open_land/32643_272_503_2025.tif,india_tiles/thumbs/32643_272_503.jpg,76.8192457728438,11.665040486839425,32643,696320,1287680,698880,1290240,11,0,0,0.9729,0,1.0,0.5425,0.0576,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:09+00:00
32643_173_1143,agriculture,2025,india_tiles/tiles/agriculture/32643_173_1143_2025.tif,india_tiles/thumbs/32643_173_1143.jpg,74.42784056843335,26.465941798432365,32643,442880,2926080,445440,2928640,12,0.8575,0.0307,0.063,0,1.0,0.3068,0.0445,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:10+00:00
32645_85_1071,agriculture,2025,india_tiles/tiles/agriculture/32645_85_1071_2025.tif,india_tiles/thumbs/32645_85_1071.jpg,84.22765181333125,24.76645254027929,32645,217600,2741760,220160,2744320,12,0.8228,0.0302,0.0409,0,1.0,0.4659,-0.1233,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:10+00:00
32643_185_1007,open_land,2025,india_tiles/tiles/open_land/32643_185_1007_2025.tif,india_tiles/thumbs/32643_185_1007.jpg,74.74582911110963,23.326321535782235,32643,473600,2577920,476160,2580480,11,0.1034,0,0.7683,0,1.0,0.379,0.0895,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:10+00:00
32643_304_907,agriculture,2025,india_tiles/tiles/agriculture/32643_304_907_2025.tif,india_tiles/thumbs/32643_304_907.jpg,77.69326400216463,20.977764077729653,32643,778240,2321920,780800,2324480,11,0.8834,0.013,0.0672,0.0009,1.0,0.4046,-0.0804,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:10+00:00
32643_182_1152,agriculture,2025,india_tiles/tiles/agriculture/32643_182_1152_2025.tif,india_tiles/thumbs/32643_182_1152.jpg,74.6768569665544,26.685366519022306,32643,465920,2949120,468480,2951680,12,0.9539,0.0297,0.0086,0,1.0,0.3238,0.041,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:10+00:00
32643_251_973,agriculture,2025,india_tiles/tiles/agriculture/32643_251_973_2025.tif,india_tiles/thumbs/32643_251_973.jpg,76.39299248752259,22.533463334057448,32643,642560,2490880,645120,2493440,12,0.8345,0.0092,0.1285,0.0009,1.0,0.432,-0.0692,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:11+00:00
32644_222_1090,agriculture,2025,india_tiles/tiles/agriculture/32644_222_1090_2025.tif,india_tiles/thumbs/32644_222_1090.jpg,81.68876349156083,25.23668464313616,32644,568320,2790400,570880,2792960,12,0.9097,0.034,0.0153,0.002,1.0,0.4429,-0.1203,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:11+00:00
32643_173_1220,agriculture,2025,india_tiles/tiles/agriculture/32643_173_1220_2025.tif,india_tiles/thumbs/32643_173_1220.jpg,74.42129689753568,28.251390561196857,32643,442880,3123200,445440,3125760,11,0.7905,0,0.1467,0,1.0,0.161,0.1184,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:11+00:00
32645_209_966,urban_areas,2025,india_tiles/tiles/urban_areas/32645_209_966_2025.tif,india_tiles/thumbs/32645_209_966.jpg,87.35596939984521,22.37510143226203,32645,535040,2472960,537600,2475520,21,0.5017,0.1634,0.0677,0,1.0,0.4053,-0.0874,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:11+00:00
32642_253_921,urban_areas,2025,india_tiles/tiles/urban_areas/32642_253_921_2025.tif,india_tiles/thumbs/32642_253_921.jpg,70.43623979297253,21.326618171251372,32642,647680,2357760,650240,2360320,23,0.5918,0.1837,0.0054,0,1.0,0.4188,-0.0351,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:12+00:00
32644_149_861,urban_areas,2025,india_tiles/tiles/urban_areas/32644_149_861_2025.tif,india_tiles/thumbs/32644_149_861.jpg,79.88834682332693,19.94131750243733,32644,381440,2204160,384000,2206720,23,0.7611,0.1009,0.0505,0,1.0,0.3928,0.0357,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:12+00:00
32644_147_1198,agriculture,2025,india_tiles/tiles/agriculture/32644_147_1198_2025.tif,india_tiles/thumbs/32644_147_1198.jpg,79.74536898926979,27.742562476464748,32644,376320,3066880,378880,3069440,12,0.9268,0.0199,0.0107,0.0004,1.0,0.4022,-0.0459,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:12+00:00
32644_153_1188,agriculture,2025,india_tiles/tiles/agriculture/32644_153_1188_2025.tif,india_tiles/thumbs/32644_153_1188.jpg,79.9106676879364,27.513884523553845,32644,391680,3041280,394240,3043840,11,0.85,0.0111,0.0415,0.0063,1.0,0.4281,-0.0984,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:12+00:00
32644_89_1419,open_land,2025,india_tiles/tiles/open_land/32644_89_1419_2025.tif,india_tiles/thumbs/32644_89_1419.jpg,78.10254383301566,32.806019278443486,32644,227840,3632640,230400,3635200,11,0,0,0.9926,0,1.0,0.0504,-0.0534,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:13+00:00
32643_201_1192,city_structures,2025,india_tiles/tiles/city_structures/32643_201_1192_2025.tif,india_tiles/thumbs/32643_201_1192.jpg,75.17130191078729,27.59009040121627,32643,514560,3051520,517120,3054080,30,0.1547,0.6933,0.0274,0,1.0,0.247,0.0482,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:13+00:00
32644_95_865,urban_areas,2025,india_tiles/tiles/urban_areas/32644_95_865_2025.tif,india_tiles/thumbs/32644_95_865.jpg,78.56883970472016,20.0324187584042,32644,243200,2214400,245760,2216960,21,0.4706,0.2953,0.1674,0,1.0,0.3624,0.0024,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:13+00:00
32643_282_1225,city_structures,2025,india_tiles/tiles/city_structures/32643_282_1225_2025.tif,india_tiles/thumbs/32643_282_1225.jpg,77.28031392166228,28.344775007870933,32643,721920,3136000,724480,3138560,30,0.269,0.5559,0.1165,0.0085,1.0,0.2139,0.0148,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:13+00:00
32643_191_843,agriculture,2025,india_tiles/tiles/agriculture/32643_191_843_2025.tif,india_tiles/thumbs/32643_191_843.jpg,74.8983246463835,19.53574454335363,32643,488960,2158080,491520,2160640,12,0.8994,0.0016,0.0556,0,1.0,0.4305,-0.0811,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:14+00:00
32643_292_1151,agriculture,2021,india_tiles/tiles/agriculture/32643_292_1151_2021.tif,,77.49045647818892,26.63471587781913,32643,747520,2946560,750080,2949120,12,0.7732,0.0129,0.2015,0.0002,1.0,0.3075,0.0148,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:14+00:00
32645_86_806,agriculture,2025,india_tiles/tiles/agriculture/32645_86_806_2025.tif,india_tiles/thumbs/32645_86_806.jpg,84.3480772625978,18.65144106872778,32645,220160,2063360,222720,2065920,12,0.7676,0.0262,0.0424,0.0025,1.0,0.4115,-0.0372,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:14+00:00
32643_227_1249,urban_areas,2025,india_tiles/tiles/urban_areas/32643_227_1249_2025.tif,india_tiles/thumbs/32643_227_1249.jpg,75.85098323397489,28.914248228884812,32643,581120,3197440,583680,3200000,23,0.4682,0.2135,0.1271,0,1.0,0.2408,0.0231,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:14+00:00
32643_147_797,city_structures,2025,india_tiles/tiles/city_structures/32643_147_797_2025.tif,india_tiles/thumbs/32643_147_797.jpg,73.8450213797203,18.453336727969017,32643,376320,2040320,378880,2042880,30,0.0457,0.7098,0.0307,0,1.0,0.2403,0.0164,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:14+00:00
32644_86_418,urban_areas,2025,india_tiles/tiles/urban_areas/32644_86_418_2025.tif,india_tiles/thumbs/32644_86_418.jpg,78.45273708683293,9.678382528643601,32644,220160,1070080,222720,1072640,23,0.229,0.2102,0.0738,0.0028,1.0,0.4178,0.0006,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:14+00:00
32644_170_1127,urban_areas,2025,india_tiles/tiles/urban_areas/32644_170_1127_2025.tif,india_tiles/thumbs/32644_170_1127.jpg,80.36240386455698,26.103394295257438,32644,435200,2885120,437760,2887680,23,0.629,0.1735,0.0886,0.0019,1.0,0.4263,-0.0681,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:14+00:00
32645_194_1090,city_structures,2025,india_tiles/tiles/city_structures/32645_194_1090_2025.tif,india_tiles/thumbs/32645_194_1090.jpg,86.97951748669006,25.245087882605944,32645,496640,2790400,499200,2792960,30,0.0206,0.8663,0.0095,0.0054,1.0,0.2494,0.0232,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:15+00:00
32643_86_985,agriculture,2025,india_tiles/tiles/agriculture/32643_86_985_2025.tif,india_tiles/thumbs/32643_86_985.jpg,72.29313071267457,22.783649399339257,32643,220160,2521600,222720,2524160,12,0.9126,0.0061,0.007,0.0047,1.0,0.4581,-0.1035,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:15+00:00
32643_219_1355,urban_areas,2025,india_tiles/tiles/urban_areas/32643_219_1355_2025.tif,india_tiles/thumbs/32643_219_1355.jpg,75.64204147126317,31.358877982066186,32643,560640,3468800,563200,3471360,21,0.7522,0.111,0.0133,0,1.0,0.4461,-0.106,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:15+00:00
32644_101_1414,open_land,2025,india_tiles/tiles/open_land/32644_101_1414_2025.tif,india_tiles/thumbs/32644_101_1414.jpg,78.44571292244373,32.70236239550034,32644,258560,3619840,261120,3622400,11,0,0,0.9902,0.0035,1.0,0.0143,-0.0553,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:15+00:00
32643_296_803,agriculture,2025,india_tiles/tiles/agriculture/32643_296_803_2025.tif,india_tiles/thumbs/32643_296_803.jpg,77.44643100483002,18.57714166336314,32643,757760,2055680,760320,2058240,12,0.9259,0.0179,0.0242,0.0057,1.0,0.4306,-0.0415,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:15+00:00
32643_229_719,urban_areas,2025,india_tiles/tiles/urban_areas/32643_229_719_2025.tif,india_tiles/thumbs/32643_229_719.jpg,75.80946438296924,16.649526708037406,32643,586240,1840640,588800,1843200,23,0.7309,0.1158,0.1104,0,1.0,0.2761,0.0454,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:15+00:00
32643_124_1221,open_land,2025,india_tiles/tiles/open_land/32643_124_1221_2025.tif,india_tiles/thumbs/32643_124_1221.jpg,73.14775429237156,28.251390561196857,32643,317440,3125760,320000,3128320,11,0,0,0.9998,0,1.0,0.1539,0.0758,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:16+00:00
32643_245_680,urban_areas,2025,india_tiles/tiles/urban_areas/32643_245_680_2025.tif,india_tiles/thumbs/32643_245_680.jpg,76.18950823155339,15.75419635254438,32643,627200,1740800,629760,1743360,23,0.5799,0.3051,0.0545,0,1.0,0.2635,0.1021,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:17+00:00
32644_81_1194,city_structures,2025,india_tiles/tiles/city_structures/32644_81_1194_2025.tif,india_tiles/thumbs/32644_81_1194.jpg,78.04952518371479,27.60702776523316,32644,207360,3056640,209920,3059200,30,0.3809,0.392,0.1914,0,1.0,0.3273,-0.0112,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:17+00:00
32644_149_896,urban_areas,2025,india_tiles/tiles/urban_areas/32644_149_896_2025.tif,india_tiles/thumbs/32644_149_896.jpg,79.87841079885392,20.75366473652127,32644,381440,2293760,384000,2296320,23,0.5636,0.1001,0.1109,0.0117,1.0,0.3958,-0.0178,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:17+00:00
32642_290_1175,open_land,2025,india_tiles/tiles/open_land/32642_290_1175_2025.tif,india_tiles/thumbs/32642_290_1175.jpg,71.45669454718023,27.1754327715492,32642,742400,3008000,744960,3010560,11,0.0541,0,0.9221,0,1.0,0.1769,0.1253,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:17+00:00
32643_145_1142,agriculture,2025,india_tiles/tiles/agriculture/32643_145_1142_2025.tif,india_tiles/thumbs/32643_145_1142.jpg,73.7305795762777,26.432198269088644,32643,371200,2923520,373760,2926080,11,0.8224,0.027,0.0048,0.0013,1.0,0.2701,0.0567,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:17+00:00
32643_218_601,city_structures,2025,india_tiles/tiles/city_structures/32643_218_601_2025.tif,india_tiles/thumbs/32643_218_601.jpg,75.55887797227179,13.927051892553546,32643,558080,1538560,560640,1541120,30,0.1079,0.5886,0.1699,0.0167,1.0,0.3092,0.0661,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:17+00:00
32642_309_1056,agriculture,2021,india_tiles/tiles/agriculture/32642_309_1056_2021.tif,,71.88565798021907,24.4309869039221,32642,791040,2703360,793600,2705920,12,0.9425,0.0011,0.0004,0,1.0,0.4334,-0.0579,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:17+00:00
32644_123_737,city_structures,2025,india_tiles/tiles/city_structures/32644_123_737_2025.tif,india_tiles/thumbs/32644_123_737.jpg,79.27858238668392,17.0689862858119,32644,314880,1886720,317440,1889280,30,0.1069,0.7311,0.0486,0.0116,1.0,0.3018,0.0126,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:17+00:00
32644_245_940,agriculture,2025,india_tiles/tiles/agriculture/32644_245_940_2025.tif,india_tiles/thumbs/32644_245_940.jpg,82.24884792110015,21.77561006946174,32644,627200,2406400,629760,2408960,12,0.7125,0.0102,0.2678,0.0042,1.0,0.2482,0.0803,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:17+00:00
32643_301_914,agriculture,2025,india_tiles/tiles/agriculture/32643_301_914_2025.tif,india_tiles/thumbs/32643_301_914.jpg,77.61156306924171,21.14384605469623,32643,770560,2339840,773120,2342400,11,0.9881,0.0017,0.0002,0,1.0,0.4473,-0.1189,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:18+00:00
32643_197_1276,city_structures,2021,india_tiles/tiles/city_structures/32643_197_1276_2021.tif,,75.05013717605307,29.536070510119472,32643,504320,3266560,506880,3269120,30,0.0393,0.7129,0.0898,0.0061,1.0,0.233,0.0168,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:18+00:00
32643_309_489,city_structures,2025,india_tiles/tiles/city_structures/32643_309_489_2025.tif,india_tiles/thumbs/32643_309_489.jpg,77.66922642362529,11.314564681453318,32643,791040,1251840,793600,1254400,30,0.1324,0.4801,0.2393,0,1.0,0.3676,-0.0006,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:18+00:00
32643_264_865,agriculture,2025,india_tiles/tiles/agriculture/32643_264_865_2025.tif,india_tiles/thumbs/32643_264_865.jpg,76.69185693080684,20.0324187584042,32643,675840,2214400,678400,2216960,12,0.8747,0.0346,0.0734,0.0027,1.0,0.308,0.0088,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:19+00:00
32643_230_895,agriculture,2025,india_tiles/tiles/agriculture/32643_230_895_2025.tif,india_tiles/thumbs/32643_230_895.jpg,75.8744468327316,20.72047562549516,32643,588800,2291200,591360,2293760,12,0.8299,0.0073,0.0399,0.0057,1.0,0.45,-0.105,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:19+00:00
32643_149_1173,agriculture,2025,india_tiles/tiles/agriculture/32643_149_1173_2025.tif,india_tiles/thumbs/32643_149_1173.jpg,73.82763458172356,27.150064641157172,32643,381440,3002880,384000,3005440,11,0.9565,0.0032,0.0031,0,1.0,0.2232,0.1027,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:19+00:00
32644_126_1245,urban_areas,2025,india_tiles/tiles/urban_areas/32644_126_1245_2025.tif,india_tiles/thumbs/32644_126_1245.jpg,79.20485391818194,28.812166751117456,32644,322560,3187200,325120,3189760,23,0.6434,0.1434,0.0258,0.009,1.0,0.4106,-0.0853,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:19+00:00
32644_71_759,agriculture,2025,india_tiles/tiles/agriculture/32644_71_759_2025.tif,india_tiles/thumbs/32644_71_759.jpg,78.00480862577862,17.57116665937567,32644,181760,1943040,184320,1945600,12,0.7861,0.0274,0.1593,0,1.0,0.4146,-0.0154,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:20+00:00
32645_103_1016,agriculture,2021,india_tiles/tiles/agriculture/32645_103_1016_2021.tif,,84.70897460835742,23.518544905897897,32645,263680,2600960,266240,2603520,12,0.7712,0.006,0.1487,0.0004,1.0,0.2959,0.1032,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:20+00:00
32643_249_1251,agriculture,2025,india_tiles/tiles/agriculture/32643_249_1251_2025.tif,india_tiles/thumbs/32643_249_1251.jpg,76.42306399603243,28.95679339772932,32643,637440,3202560,640000,3205120,11,0.8528,0.0456,0.0145,0.0014,1.0,0.4709,-0.141,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:21+00:00
32643_287_1200,agriculture,2025,india_tiles/tiles/agriculture/32643_287_1200_2025.tif,india_tiles/thumbs/32643_287_1200.jpg,77.39616024821551,27.759508802545877,32643,734720,3072000,737280,3074560,11,0.9276,0.0175,0.0383,0.0006,1.0,0.4493,-0.1105,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:21+00:00
32643_231_857,city_structures,2025,india_tiles/tiles/city_structures/32643_231_857_2025.tif,india_tiles/thumbs/32643_231_857.jpg,75.8830896040592,19.858515554511804,32643,591360,2193920,593920,2196480,30,0.2162,0.531,0.1091,0,1.0,0.2799,-0.0127,,,"B2,B3,B4,B8,B11,B12,WorldCover_2021",2026-09-21T09:27:21+00:00
